file_id,phrase_index,start_time,end_time,phrase_text
00002,1,0.14,2.02,Solen og vinden er gode venner.
00002,2,2.71,5.39,"De følges ofte ad på deres vej hen over jorden,"
00002,3,5.68,7.03,og de har det godt sammen.
00002,4,7.49,10.24,Men en dag for mange år siden blev de uenige.
00002,5,10.63,13.5,"De kunne ikke enes om, hvem af dem der var stærkest."
00002,6,13.59,16.08,"De besluttede at afgøre det ved at se,"
00002,7,16.12,19.21,hvem der hurtigst kunne få en mand til at tage sin frakke af.
00002,8,20.2,21.06,Vinden begyndte.
00002,9,21.42,25.6,"Den blæste så voldsomt, at bladene røg af træerne, og dyrene søgte i læ,"
00002,10,25.95,27.73,men frakken kunne den ikke blæse af manden.
00002,11,28.47,31.35,Han holdt fast i frakken og trak den tæt omkring sig.
00002,12,32.05,35.51,Til sidst måtte vinden give op og lade manden gå med frakken på.
00002,13,36.1,37.31,Så var det solens tur.
00002,14,37.71,39.39,Den skinnede mildt på manden.
00002,15,39.94,42.96,Han følte en dejlig varme og lukkede sin frakke op.
00002,16,43.47,46.4,"Solen blev ved med at sende sine milde stråler mod manden,"
00002,17,46.69,48.37,og han fik det varmere og varmere.
00002,18,48.88,52.29,Efter nogen tid tog han frakken af for at nyde det dejlige vejr.
00002,19,53.15,55.57,"Der kan du bare se, sagde solen til vinden."
00002,20,55.81,60.86,Det er bedre at være venlig over for mennesker end at tvinge dem med trusler og mag.
00003,1,0.16,2.22,Solen og vinden er gode venner.
00003,2,2.62,7.13,"De følges ofte ad på deres vej hen over jorden,"
00003,3,7.82,9.06,og de har det godt sammen.
00003,4,9.7,12.37,Men en dag for mange år siden blev de uenige.
00003,5,13.04,16.67,"De kunne ikke enes om, hvem af dem der var stærkest."
00003,6,17.24,19.35,"De besluttede at afgøre det ved at se,"
00003,7,19.38,22.67,hvem der hurtigst kunne få en mand til at tage sin frakke af.
00003,8,23.8,24.82,Vinden begyndte.
00003,9,25.41,29.76,"Den blæste så voldsomt, at bladene røg af træerne, og dyrene søgte i læ,"
00003,10,30.38,33.69,men frakken kunne den ikke blæse af manden.
00003,11,34.52,37.22,Han holdt fast i frakken og trak den tæt omkring sig.
00003,12,37.81,41.78,Til sidst måtte vinden give op og lade manden gå med frakken på.
00003,13,43.19,44.59,Så var det solens tur.
00003,14,45.47,47.31,Den skinnede mildt på manden.
00003,15,47.84,50.91,Han følte en dejlig varme og lukkede sin frakke op.
00003,16,51.81,55.12,"Solen blev ved med at sende sine milde stråler mod manden,"
00003,17,55.51,57.31,og han fik det varmere og varmere.
00003,18,58.32,62.55,Efter nogen tid tog han frakken af for at nyde det dejlige vejr.
00003,19,62.55,66.25,"Der kan du bare se, sagde solen til vinden."
00003,20,66.78,71.37,Det er bedre at være venlig over for mennesker end at tvinge dem med trusler og mag.
00004,1,0.23,1.91,Solen og vinden er gode venner.
00004,2,2.03,4.56,"De følges ofte ad på deres vej hen over jorden,"
00004,3,4.8,6.18,og de har det godt sammen.
00004,4,6.21,8.43,Men en dag for mange år siden blev de uenige.
00004,5,8.74,11.76,"De kunne ikke enes om, hvem af dem der var stærkest."
00004,6,12.03,14.04,"De besluttede at afgøre det ved at se,"
00004,7,14.04,17.54,hvem der hurtigst kunne få en mand til at tage sin frakke af.
00004,8,18.48,19.33,Vinden begyndte.
00004,9,19.73,23.94,"Den blæste så voldsomt, at bladene røg af træerne, og dyrene søgte i læ,"
00004,10,24.23,25.98,men frakken kunne den ikke blæse af manden.
00004,11,26.17,29.05,Han holdt fast i frakken og trak den tæt omkring sig.
00004,12,29.56,32.54,Til sidst måtte vinden give op og lade manden gå med frakken på.
00004,13,32.94,34.17,Så var det solens tur.
00004,14,34.54,36.18,Den skinnede mildt på manden.
00004,15,36.49,39.11,Han følte en dejlig varme og lukkede sin frakke op.
00004,16,39.33,41.97,"Solen blev ved med at sende sine milde stråler mod manden,"
00004,17,42.15,43.85,og han fik det varmere og varmere.
00004,18,44.26,47.37,Efter nogen tid tog han frakken af for at nyde det dejlige vejr.
00004,19,48.2,49.97,"Der kan du bare se, sagde solen til vinden."
00004,20,50.0,54.38,Det er bedre at være venlig over for mennesker end at tvinge dem med trusler og mag.
00005,1,0.04,2.14,Solen og vinden er gode venner.
00005,2,2.27,5.21,"De følges ofte ad på deres vej hen over jorden,"
00005,3,5.41,6.88,og de har det godt sammen.
00005,4,6.91,9.7,Men en dag for mange år siden blev de uenige.
00005,5,10.09,12.77,"De kunne ikke enes om, hvem af dem der var stærkest."
00005,6,13.3,15.01,"De besluttede at afgøre det ved at se,"
00005,7,15.01,17.93,hvem der hurtigst kunne få en mand til at tage sin frakke af.
00005,8,18.79,19.82,Vinden begyndte.
00005,9,20.2,24.79,"Den blæste så voldsomt, at bladene røg af træerne, og dyrene søgte i læ,"
00005,10,25.19,27.25,men frakken kunne den ikke blæse af manden.
00005,11,27.62,30.52,Han holdt fast i frakken og trak den tæt omkring sig.
00005,12,31.3,35.04,Til sidst måtte vinden give op og lade manden gå med frakken på.
00005,13,35.04,36.16,Så var det solens tur.
00005,14,36.39,37.99,Den skinnede mildt på manden.
00005,15,38.34,41.23,Han følte en dejlig varme og lukkede sin frakke op.
00005,16,41.79,45.12,"Solen blev ved med at sende sine milde stråler mod manden,"
00005,17,45.29,47.71,og han fik det varmere og varmere.
00005,18,48.32,51.77,Efter nogen tid tog han frakken af for at nyde det dejlige vejr.
00005,19,52.41,54.76,"Der kan du bare se, sagde solen til vinden."
00005,20,55.02,59.38,Det er bedre at være venlig over for mennesker end at tvinge dem med trusler og mag.
00006,1,0.0,2.74,Solen og vinden er gode venner.
00006,2,3.33,7.91,"De følges ofte ad på deres vej hen over jorden,"
00006,3,9.04,10.72,og de har det godt sammen.
00006,4,11.22,14.49,Men en dag for mange år siden blev de uenige.
00006,5,15.4,20.08,"De kunne ikke enes om, hvem af dem der var stærkest."
00006,6,20.69,23.38,"De besluttede at afgøre det ved at se,"
00006,7,23.63,28.51,hvem der hurtigst kunne få en mand til at tage sin frakke af.
00006,8,29.19,30.26,Vinden begyndte.
00006,9,33.22,40.23,"Den blæste så voldsomt, at bladene røg af træerne, og dyrene søgte i læ,"
00006,10,41.22,44.27,men frakken kunne den ikke blæse af manden.
00006,11,44.85,49.67,Han holdt fast i frakken og trak den tæt omkring sig.
00006,12,50.66,55.46,Til sidst måtte vinden give op og lade manden gå med frakken på.
00006,13,56.24,57.56,Så var det solens tur.
00006,14,58.07,61.27,Den skinnede mildt på manden.
00006,15,61.51,65.57,Han følte en dejlig varme og lukkede sin frakke op.
00006,16,66.33,70.69,"Solen blev ved med at sende sine milde stråler mod manden,"
00006,17,70.88,74.71,og han fik det varmere og varmere.
00006,18,76.16,80.38,Efter nogen tid tog han frakken af for at nyde det dejlige vejr.
00006,19,81.21,84.01,"Der kan du bare se, sagde solen til vinden."
00006,20,84.61,91.18,Det er bedre at være venlig over for mennesker end at tvinge dem med trusler og mag.
00007,1,0.1,2.26,Solen og vinden er gode venner.
00007,2,2.69,5.36,"De følges ofte ad på deres vej hen over jorden,"
00007,3,5.6,6.98,og de har det godt sammen.
00007,4,7.65,10.22,Men en dag for mange år siden blev de uenige.
00007,5,10.62,13.12,"De kunne ikke enes om, hvem af dem der var stærkest."
00007,6,13.9,15.62,"De besluttede at afgøre det ved at se,"
00007,7,15.65,18.69,hvem der hurtigst kunne få en mand til at tage sin frakke af.
00007,8,19.72,20.64,Vinden begyndte.
00007,9,21.05,25.63,"Den blæste så voldsomt, at bladene røg af træerne, og dyrene søgte i læ,"
00007,10,26.05,28.48,men frakken kunne den ikke blæse af manden.
00007,11,29.07,31.96,Han holdt fast i frakken og trak den tæt omkring sig.
00007,12,32.77,36.01,Til sidst måtte vinden give op og lade manden gå med frakken på.
00007,13,36.64,37.83,Så var det solens tur.
00007,14,38.53,40.14,Den skinnede mildt på manden.
00007,15,40.36,43.29,Han følte en dejlig varme og lukkede sin frakke op.
00007,16,43.84,46.66,"Solen blev ved med at sende sine milde stråler mod manden,"
00007,17,46.66,48.1,og han fik det varmere og varmere.
00007,18,48.67,52.31,Efter nogen tid tog han frakken af for at nyde det dejlige vejr.
00007,19,52.79,55.97,"Der kan du bare se, sagde solen til vinden."
00007,20,56.33,61.37,Det er bedre at være venlig over for mennesker end at tvinge dem med trusler og mag.
00008,1,0.0,2.11,Solen og vinden er gode venner.
00008,2,2.88,6.45,"De følges ofte ad på deres vej hen over jorden,"
00008,3,6.83,9.25,og de har det godt sammen.
00008,4,9.52,12.28,Men en dag for mange år siden blev de uenige.
00008,5,12.77,16.59,"De kunne ikke enes om, hvem af dem der var stærkest."
00008,6,17.01,20.11,"De besluttede at afgøre det ved at se,"
00008,7,20.41,24.63,hvem der hurtigst kunne få en mand til at tage sin frakke af.
00008,8,25.99,26.92,Vinden begyndte.
00008,9,27.33,32.65,"Den blæste så voldsomt, at bladene røg af træerne, og dyrene søgte i læ,"
00008,10,33.05,36.26,men frakken kunne den ikke blæse af manden.
00008,11,37.0,40.12,Han holdt fast i frakken og trak den tæt omkring sig.
00008,12,40.94,45.88,Til sidst måtte vinden give op og lade manden gå med frakken på.
00008,13,47.06,48.62,Så var det solens tur.
00008,14,49.23,51.09,Den skinnede mildt på manden.
00008,15,51.27,54.57,Han følte en dejlig varme og lukkede sin frakke op.
00008,16,55.07,58.7,"Solen blev ved med at sende sine milde stråler mod manden,"
00008,17,58.92,60.93,og han fik det varmere og varmere.
00008,18,61.66,66.19,Efter nogen tid tog han frakken af for at nyde det dejlige vejr.
00008,19,67.47,69.92,"Der kan du bare se, sagde solen til vinden."
00008,20,70.42,76.17,Det er bedre at være venlig over for mennesker end at tvinge dem med trusler og mag.
00009,1,0.14,1.92,Solen og vinden er gode venner.
00009,2,2.01,5.18,"De følges ofte ad på deres vej hen over jorden,"
00009,3,5.58,6.97,og de har det godt sammen.
00009,4,7.41,10.17,Men en dag for mange år siden blev de uenige.
00009,5,10.35,13.1,"De kunne ikke enes om, hvem af dem der var stærkest."
00009,6,13.54,15.44,"De besluttede at afgøre det ved at se,"
00009,7,15.44,18.43,hvem der hurtigst kunne få en mand til at tage sin frakke af.
00009,8,19.2,20.2,Vinden begyndte.
00009,9,20.41,25.45,"Den blæste så voldsomt, at bladene røg af træerne, og dyrene søgte i læ,"
00009,10,25.91,28.77,men frakken kunne den ikke blæse af manden.
00009,11,29.12,31.94,Han holdt fast i frakken og trak den tæt omkring sig.
00009,12,32.46,35.96,Til sidst måtte vinden give op og lade manden gå med frakken på.
00009,13,36.49,37.81,Så var det solens tur.
00009,14,38.03,39.81,Den skinnede mildt på manden.
00009,15,40.31,43.47,Han følte en dejlig varme og lukkede sin frakke op.
00009,16,43.85,47.33,"Solen blev ved med at sende sine milde stråler mod manden,"
00009,17,47.33,49.3,og han fik det varmere og varmere.
00009,18,50.05,53.86,Efter nogen tid tog han frakken af for at nyde det dejlige vejr.
00009,19,54.6,56.84,"Der kan du bare se, sagde solen til vinden."
00009,20,57.15,62.51,Det er bedre at være venlig over for mennesker end at tvinge dem med trusler og mag.
00010,1,0.0,1.9,Solen og vinden er gode venner.
00010,2,2.19,5.66,"De følges ofte ad på deres vej hen over jorden,"
00010,3,5.93,7.45,og de har det godt sammen.
00010,4,7.86,10.59,Men en dag for mange år siden blev de uenige.
00010,5,11.03,14.03,"De kunne ikke enes om, hvem af dem der var stærkest."
00010,6,15.12,17.29,"De besluttede at afgøre det ved at se,"
00010,7,17.29,20.23,hvem der hurtigst kunne få en mand til at tage sin frakke af.
00010,8,21.32,22.47,Vinden begyndte.
00010,9,23.01,27.4,"Den blæste så voldsomt, at bladene røg af træerne, og dyrene søgte i læ,"
00010,10,27.94,30.69,men frakken kunne den ikke blæse af manden.
00010,11,31.1,33.82,Han holdt fast i frakken og trak den tæt omkring sig.
00010,12,34.38,38.0,Til sidst måtte vinden give op og lade manden gå med frakken på.
00010,13,39.06,40.49,Så var det solens tur.
00010,14,41.18,42.85,Den skinnede mildt på manden.
00010,15,43.38,46.49,Han følte en dejlig varme og lukkede sin frakke op.
00010,16,47.33,51.0,"Solen blev ved med at sende sine milde stråler mod manden,"
00010,17,51.22,53.28,og han fik det varmere og varmere.
00010,18,53.94,57.52,Efter nogen tid tog han frakken af for at nyde det dejlige vejr.
00010,19,58.49,60.77,"Der kan du bare se, sagde solen til vinden."
00010,20,61.23,66.07,Det er bedre at være venlig over for mennesker end at tvinge dem med trusler og mag.
00011,1,0.0,1.89,Solen og vinden er gode venner.
00011,2,2.29,4.74,"De følges ofte ad på deres vej hen over jorden,"
00011,3,5.0,6.41,og de har det godt sammen.
00011,4,7.46,10.34,Men en dag for mange år siden blev de uenige.
00011,5,10.85,14.66,"De kunne ikke enes om, hvem af dem der var stærkest."
00011,6,15.02,17.56,"De besluttede at afgøre det ved at se,"
00011,7,17.56,21.8,hvem der hurtigst kunne få en mand til at tage sin frakke af.
00011,8,22.51,23.32,Vinden begyndte.
00011,9,23.42,28.57,"Den blæste så voldsomt, at bladene røg af træerne, og dyrene søgte i læ,"
00011,10,28.85,32.15,men frakken kunne den ikke blæse af manden.
00011,11,32.54,36.36,Han holdt fast i frakken og trak den tæt omkring sig.
00011,12,36.45,41.01,Til sidst måtte vinden give op og lade manden gå med frakken på.
00011,13,41.12,44.01,Så var det solens tur.
00011,14,44.41,46.48,Den skinnede mildt på manden.
00011,15,46.84,50.63,Han følte en dejlig varme og lukkede sin frakke op.
00011,16,50.89,55.19,"Solen blev ved med at sende sine milde stråler mod manden,"
00011,17,55.19,57.18,og han fik det varmere og varmere.
00011,18,57.41,61.52,Efter nogen tid tog han frakken af for at nyde det dejlige vejr.
00011,19,62.32,64.54,"Der kan du bare se, sagde solen til vinden."
00011,20,64.84,70.3,Det er bedre at være venlig over for mennesker end at tvinge dem med trusler og mag.
00013,1,0.0,3.23,Solen og vinden er gode venner.
00013,2,3.23,6.61,"De følges ofte ad på deres vej hen over jorden,"
00013,3,6.87,8.56,og de har det godt sammen.
00013,4,9.06,12.07,Men en dag for mange år siden blev de uenige.
00013,5,12.4,16.69,"De kunne ikke enes om, hvem af dem der var stærkest."
00013,6,17.15,20.23,"De besluttede at afgøre det ved at se,"
00013,7,20.53,25.39,hvem der hurtigst kunne få en mand til at tage sin frakke af.
00013,8,25.82,26.86,Vinden begyndte.
00013,9,27.07,33.17,"Den blæste så voldsomt, at bladene røg af træerne, og dyrene søgte i læ,"
00013,10,33.17,36.41,men frakken kunne den ikke blæse af manden.
00013,11,36.69,40.86,Han holdt fast i frakken og trak den tæt omkring sig.
00013,12,41.2,45.36,Til sidst måtte vinden give op og lade manden gå med frakken på.
00013,13,45.88,47.95,Så var det solens tur.
00013,14,47.95,49.62,Den skinnede mildt på manden.
00013,15,50.24,55.31,Han følte en dejlig varme og lukkede sin frakke op.
00013,16,55.68,58.91,"Solen blev ved med at sende sine milde stråler mod manden,"
00013,17,59.4,61.59,og han fik det varmere og varmere.
00013,18,62.11,66.68,Efter nogen tid tog han frakken af for at nyde det dejlige vejr.
00013,19,67.31,73.16,"Der kan du bare se, sagde solen til vinden."
00013,20,73.34,79.69,Det er bedre at være venlig over for mennesker end at tvinge dem med trusler og mag.
00014,1,0.23,2.41,Solen og vinden er gode venner.
00014,2,2.63,5.36,"De følges ofte ad på deres vej hen over jorden,"
00014,3,5.36,6.68,og de har det godt sammen.
00014,4,7.45,9.97,Men en dag for mange år siden blev de uenige.
00014,5,10.14,13.05,"De kunne ikke enes om, hvem af dem der var stærkest."
00014,6,13.91,16.03,"De besluttede at afgøre det ved at se,"
00014,7,16.03,18.92,hvem der hurtigst kunne få en mand til at tage sin frakke af.
00014,8,19.82,20.79,Vinden begyndte.
00014,9,21.35,25.46,"Den blæste så voldsomt, at bladene røg af træerne, og dyrene søgte i læ,"
00014,10,25.59,27.84,men frakken kunne den ikke blæse af manden.
00014,11,28.55,31.32,Han holdt fast i frakken og trak den tæt omkring sig.
00014,12,32.11,35.5,Til sidst måtte vinden give op og lade manden gå med frakken på.
00014,13,36.35,37.71,Så var det solens tur.
00014,14,38.61,40.29,Den skinnede mildt på manden.
00014,15,40.67,43.41,Han følte en dejlig varme og lukkede sin frakke op.
00014,16,44.32,47.91,"Solen blev ved med at sende sine milde stråler mod manden,"
00014,17,47.91,49.82,og han fik det varmere og varmere.
00014,18,50.53,53.96,Efter nogen tid tog han frakken af for at nyde det dejlige vejr.
00014,19,55.22,58.11,"Der kan du bare se, sagde solen til vinden."
00014,20,58.57,63.26,Det er bedre at være venlig over for mennesker end at tvinge dem med trusler og mag.
00015,1,0.19,2.19,Solen og vinden er gode venner.
00015,2,2.57,5.53,"De følges ofte ad på deres vej hen over jorden,"
00015,3,6.41,7.7,og de har det godt sammen.
00015,4,7.8,10.85,Men en dag for mange år siden blev de uenige.
00015,5,11.25,14.7,"De kunne ikke enes om, hvem af dem der var stærkest."
00015,6,15.88,18.1,"De besluttede at afgøre det ved at se,"
00015,7,18.13,21.81,hvem der hurtigst kunne få en mand til at tage sin frakke af.
00015,8,22.45,23.43,Vinden begyndte.
00015,9,24.25,28.85,"Den blæste så voldsomt, at bladene røg af træerne, og dyrene søgte i læ,"
00015,10,29.53,31.72,men frakken kunne den ikke blæse af manden.
00015,11,32.13,35.14,Han holdt fast i frakken og trak den tæt omkring sig.
00015,12,36.11,39.4,Til sidst måtte vinden give op og lade manden gå med frakken på.
00015,13,39.73,41.75,Så var det solens tur.
00015,14,42.27,43.95,Den skinnede mildt på manden.
00015,15,44.37,47.48,Han følte en dejlig varme og lukkede sin frakke op.
00015,16,48.33,51.45,"Solen blev ved med at sende sine milde stråler mod manden,"
00015,17,51.48,53.27,og han fik det varmere og varmere.
00015,18,53.73,57.17,Efter nogen tid tog han frakken af for at nyde det dejlige vejr.
00015,19,58.04,60.32,"Der kan du bare se, sagde solen til vinden."
00015,20,60.53,66.13,Det er bedre at være venlig over for mennesker end at tvinge dem med trusler og mag.
00016,1,0.17,2.08,Solen og vinden er gode venner.
00016,2,2.97,6.67,"De følges ofte ad på deres vej hen over jorden,"
00016,3,7.08,8.09,og de har det godt sammen.
00016,4,8.84,12.93,Men en dag for mange år siden blev de uenige.
00016,5,13.34,16.81,"De kunne ikke enes om, hvem af dem der var stærkest."
00016,6,17.54,19.18,"De besluttede at afgøre det ved at se,"
00016,7,19.38,22.25,hvem der hurtigst kunne få en mand til at tage sin frakke af.
00016,8,23.12,24.05,Vinden begyndte.
00016,9,24.41,29.03,"Den blæste så voldsomt, at bladene røg af træerne, og dyrene søgte i læ,"
00016,10,29.48,32.21,men frakken kunne den ikke blæse af manden.
00016,11,33.22,36.05,Han holdt fast i frakken og trak den tæt omkring sig.
00016,12,36.94,40.81,Til sidst måtte vinden give op og lade manden gå med frakken på.
00016,13,41.78,42.89,Så var det solens tur.
00016,14,43.54,45.25,Den skinnede mildt på manden.
00016,15,46.2,49.41,Han følte en dejlig varme og lukkede sin frakke op.
00016,16,50.22,52.88,"Solen blev ved med at sende sine milde stråler mod manden,"
00016,17,53.33,55.15,og han fik det varmere og varmere.
00016,18,56.04,59.02,Efter nogen tid tog han frakken af for at nyde det dejlige vejr.
00016,19,59.96,62.19,"Der kan du bare se, sagde solen til vinden."
00016,20,62.71,67.24,Det er bedre at være venlig over for mennesker end at tvinge dem med trusler og mag.
00017,1,0.11,2.15,Solen og vinden er gode venner.
00017,2,2.33,5.86,"De følges ofte ad på deres vej hen over jorden,"
00017,3,5.92,7.69,og de har det godt sammen.
00017,4,8.03,10.52,Men en dag for mange år siden blev de uenige.
00017,5,10.94,13.46,"De kunne ikke enes om, hvem af dem der var stærkest."
00017,6,13.75,16.76,"De besluttede at afgøre det ved at se,"
00017,7,16.76,20.25,hvem der hurtigst kunne få en mand til at tage sin frakke af.
00017,8,22.12,23.19,Vinden begyndte.
00017,9,23.33,29.44,"Den blæste så voldsomt, at bladene røg af træerne, og dyrene søgte i læ,"
00017,10,29.89,33.33,men frakken kunne den ikke blæse af manden.
00017,11,33.74,36.86,Han holdt fast i frakken og trak den tæt omkring sig.
00017,12,37.37,41.33,Til sidst måtte vinden give op og lade manden gå med frakken på.
00017,13,42.1,43.36,Så var det solens tur.
00017,14,43.73,45.38,Den skinnede mildt på manden.
00017,15,45.66,48.63,Han følte en dejlig varme og lukkede sin frakke op.
00017,16,49.22,52.59,"Solen blev ved med at sende sine milde stråler mod manden,"
00017,17,52.81,54.81,og han fik det varmere og varmere.
00017,18,55.49,58.61,Efter nogen tid tog han frakken af for at nyde det dejlige vejr.
00017,19,59.28,61.54,"Der kan du bare se, sagde solen til vinden."
00017,20,61.83,67.19,Det er bedre at være venlig over for mennesker end at tvinge dem med trusler og mag.
00018,1,0.71,2.56,Solen og vinden er gode venner.
00018,2,3.25,5.89,"De følges ofte ad på deres vej hen over jorden,"
00018,3,5.97,7.32,og de har det godt sammen.
00018,4,7.83,10.46,Men en dag for mange år siden blev de uenige.
00018,5,11.03,13.81,"De kunne ikke enes om, hvem af dem der var stærkest."
00018,6,14.54,16.48,"De besluttede at afgøre det ved at se,"
00018,7,16.48,19.27,hvem der hurtigst kunne få en mand til at tage sin frakke af.
00018,8,21.69,22.68,Vinden begyndte.
00018,9,23.17,27.6,"Den blæste så voldsomt, at bladene røg af træerne, og dyrene søgte i læ,"
00018,10,27.94,30.08,men frakken kunne den ikke blæse af manden.
00018,11,30.62,33.69,Han holdt fast i frakken og trak den tæt omkring sig.
00018,12,34.41,38.07,Til sidst måtte vinden give op og lade manden gå med frakken på.
00018,13,39.21,40.46,Så var det solens tur.
00018,14,41.02,43.76,Den skinnede mildt på manden.
00018,15,44.54,47.47,Han følte en dejlig varme og lukkede sin frakke op.
00018,16,48.25,51.15,"Solen blev ved med at sende sine milde stråler mod manden,"
00018,17,51.26,53.27,og han fik det varmere og varmere.
00018,18,53.99,57.83,Efter nogen tid tog han frakken af for at nyde det dejlige vejr.
00018,19,57.83,61.36,"Der kan du bare se, sagde solen til vinden."
00018,20,61.69,66.98,Det er bedre at være venlig over for mennesker end at tvinge dem med trusler og mag.
00019,1,0.25,2.13,Solen og vinden er gode venner.
00019,2,2.69,5.68,"De følges ofte ad på deres vej hen over jorden,"
00019,3,6.54,9.4,og de har det godt sammen.
00019,4,10.55,13.38,Men en dag for mange år siden blev de uenige.
00019,5,14.34,19.54,"De kunne ikke enes om, hvem af dem der var stærkest."
00019,6,20.23,22.71,"De besluttede at afgøre det ved at se,"
00019,7,23.26,26.44,hvem der hurtigst kunne få en mand til at tage sin frakke af.
00019,8,28.06,29.0,Vinden begyndte.
00019,9,30.38,35.56,"Den blæste så voldsomt, at bladene røg af træerne, og dyrene søgte i læ,"
00019,10,37.1,39.06,men frakken kunne den ikke blæse af manden.
00019,11,40.54,43.69,Han holdt fast i frakken og trak den tæt omkring sig.
00019,12,45.05,48.5,Til sidst måtte vinden give op og lade manden gå med frakken på.
00019,13,50.45,51.53,Så var det solens tur.
00019,14,52.93,54.53,Den skinnede mildt på manden.
00019,15,54.9,58.01,Han følte en dejlig varme og lukkede sin frakke op.
00019,16,58.88,62.0,"Solen blev ved med at sende sine milde stråler mod manden,"
00019,17,62.43,64.22,og han fik det varmere og varmere.
00019,18,65.37,68.57,Efter nogen tid tog han frakken af for at nyde det dejlige vejr.
00019,19,70.14,72.12,"Der kan du bare se, sagde solen til vinden."
00019,20,72.79,76.91,Det er bedre at være venlig over for mennesker end at tvinge dem med trusler og mag.
00020,1,0.37,2.26,Solen og vinden er gode venner.
00020,2,2.57,6.74,"De følges ofte ad på deres vej hen over jorden,"
00020,3,7.26,8.72,og de har det godt sammen.
00020,4,9.12,12.08,Men en dag for mange år siden blev de uenige.
00020,5,12.68,15.95,"De kunne ikke enes om, hvem af dem der var stærkest."
00020,6,16.76,20.02,"De besluttede at afgøre det ved at se,"
00020,7,20.77,24.24,hvem der hurtigst kunne få en mand til at tage sin frakke af.
00020,8,25.24,26.28,Vinden begyndte.
00020,9,27.12,32.31,"Den blæste så voldsomt, at bladene røg af træerne, og dyrene søgte i læ,"
00020,10,33.43,36.22,men frakken kunne den ikke blæse af manden.
00020,11,37.3,40.71,Han holdt fast i frakken og trak den tæt omkring sig.
00020,12,41.43,44.47,Til sidst måtte vinden give op og lade manden gå med frakken på.
00020,13,45.36,46.51,Så var det solens tur.
00020,14,46.72,48.37,Den skinnede mildt på manden.
00020,15,49.26,53.92,Han følte en dejlig varme og lukkede sin frakke op.
00020,16,54.22,57.75,"Solen blev ved med at sende sine milde stråler mod manden,"
00020,17,58.55,61.5,og han fik det varmere og varmere.
00020,18,62.82,66.54,Efter nogen tid tog han frakken af for at nyde det dejlige vejr.
00020,19,67.26,69.41,"Der kan du bare se, sagde solen til vinden."
00020,20,70.13,74.03,Det er bedre at være venlig over for mennesker end at tvinge dem med trusler og mag.
00021,1,0.0,2.61,Solen og vinden er gode venner.
00021,2,3.1,6.18,"De følges ofte ad på deres vej hen over jorden,"
00021,3,6.55,7.88,og de har det godt sammen.
00021,4,8.73,11.49,Men en dag for mange år siden blev de uenige.
00021,5,11.74,14.8,"De kunne ikke enes om, hvem af dem der var stærkest."
00021,6,15.23,17.37,"De besluttede at afgøre det ved at se,"
00021,7,17.68,20.72,hvem der hurtigst kunne få en mand til at tage sin frakke af.
00021,8,21.89,22.82,Vinden begyndte.
00021,9,23.04,27.94,"Den blæste så voldsomt, at bladene røg af træerne, og dyrene søgte i læ,"
00021,10,28.31,30.69,men frakken kunne den ikke blæse af manden.
00021,11,31.45,34.84,Han holdt fast i frakken og trak den tæt omkring sig.
00021,12,35.2,38.92,Til sidst måtte vinden give op og lade manden gå med frakken på.
00021,13,39.5,40.56,Så var det solens tur.
00021,14,41.18,42.91,Den skinnede mildt på manden.
00021,15,43.47,46.44,Han følte en dejlig varme og lukkede sin frakke op.
00021,16,46.81,49.96,"Solen blev ved med at sende sine milde stråler mod manden,"
00021,17,50.25,52.17,og han fik det varmere og varmere.
00021,18,52.63,56.03,Efter nogen tid tog han frakken af for at nyde det dejlige vejr.
00021,19,56.89,59.0,"Der kan du bare se, sagde solen til vinden."
00021,20,59.16,63.04,Det er bedre at være venlig over for mennesker end at tvinge dem med trusler og mag.
00022,1,0.0,4.14,Solen og vinden er gode venner.
00022,2,4.4,7.04,"De følges ofte ad på deres vej hen over jorden,"
00022,3,7.26,8.63,og de har det godt sammen.
00022,4,8.9,11.6,Men en dag for mange år siden blev de uenige.
00022,5,12.08,14.6,"De kunne ikke enes om, hvem af dem der var stærkest."
00022,6,14.84,17.36,"De besluttede at afgøre det ved at se,"
00022,7,17.39,20.53,hvem der hurtigst kunne få en mand til at tage sin frakke af.
00022,8,22.05,23.06,Vinden begyndte.
00022,9,23.13,27.14,"Den blæste så voldsomt, at bladene røg af træerne, og dyrene søgte i læ,"
00022,10,27.7,30.18,men frakken kunne den ikke blæse af manden.
00022,11,30.69,33.61,Han holdt fast i frakken og trak den tæt omkring sig.
00022,12,34.17,37.4,Til sidst måtte vinden give op og lade manden gå med frakken på.
00022,13,37.71,39.08,Så var det solens tur.
00022,14,39.54,41.29,Den skinnede mildt på manden.
00022,15,41.39,44.47,Han følte en dejlig varme og lukkede sin frakke op.
00022,16,45.04,48.53,"Solen blev ved med at sende sine milde stråler mod manden,"
00022,17,48.57,50.42,og han fik det varmere og varmere.
00022,18,50.83,54.35,Efter nogen tid tog han frakken af for at nyde det dejlige vejr.
00022,19,55.25,58.99,"Der kan du bare se, sagde solen til vinden."
00022,20,59.36,63.88,Det er bedre at være venlig over for mennesker end at tvinge dem med trusler og mag.
00023,1,0.3,2.47,Solen og vinden er gode venner.
00023,2,2.74,5.86,"De følges ofte ad på deres vej hen over jorden,"
00023,3,5.98,7.24,og de har det godt sammen.
00023,4,7.76,10.3,Men en dag for mange år siden blev de uenige.
